cohort	donor	family	population	superpopulation	dev	gourraud	cram
test_B_gourraud	HG00310	HG00310	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00310/HG00310.cram
test_B_gourraud	HG00311	HG00311	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00311/HG00311.cram
test_B_gourraud	HG00313	HG00313	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00313/HG00313.cram
test_B_gourraud	HG00315	HG00315	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00315/HG00315.cram
test_B_gourraud	HG00318	HG00318	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00318/HG00318.cram
test_B_gourraud	HG00319	HG00319	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00319/HG00319.cram
test_B_gourraud	HG00324	HG00324	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00324/HG00324.cram
test_B_gourraud	HG00325	HG00325	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00325/HG00325.cram
test_B_gourraud	HG00326	HG00326	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00326/HG00326.cram
test_B_gourraud	HG00327	HG00327	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00327/HG00327.cram
test_B_gourraud	HG00328	HG00328	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00328/HG00328.cram
test_B_gourraud	HG00330	HG00330	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00330/HG00330.cram
test_B_gourraud	HG00331	HG00331	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00331/HG00331.cram
test_B_gourraud	HG00332	HG00332	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00332/HG00332.cram
test_B_gourraud	HG00334	HG00334	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00334/HG00334.cram
test_B_gourraud	HG00335	HG00335	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00335/HG00335.cram
test_B_gourraud	HG00336	HG00336	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00336/HG00336.cram
test_B_gourraud	HG00337	HG00337	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00337/HG00337.cram
test_B_gourraud	HG00338	HG00338	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00338/HG00338.cram
test_B_gourraud	HG00339	HG00339	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00339/HG00339.cram
test_B_gourraud	HG00341	HG00341	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00341/HG00341.cram
test_B_gourraud	HG00342	HG00342	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00342/HG00342.cram
test_B_gourraud	HG00343	HG00343	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00343/HG00343.cram
test_B_gourraud	HG00345	HG00345	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00345/HG00345.cram
test_B_gourraud	HG00346	HG00346	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00346/HG00346.cram
test_B_gourraud	HG00349	HG00349	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00349/HG00349.cram
test_B_gourraud	HG00351	HG00351	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00351/HG00351.cram
test_B_gourraud	HG00353	HG00353	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00353/HG00353.cram
test_B_gourraud	HG00355	HG00355	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00355/HG00355.cram
test_B_gourraud	HG00356	HG00356	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00356/HG00356.cram
test_B_gourraud	HG00357	HG00357	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00357/HG00357.cram
test_B_gourraud	HG00358	HG00358	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00358/HG00358.cram
test_B_gourraud	HG00360	HG00360	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00360/HG00360.cram
test_B_gourraud	HG00361	HG00361	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00361/HG00361.cram
test_B_gourraud	HG00362	HG00362	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00362/HG00362.cram
test_B_gourraud	HG00364	HG00364	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00364/HG00364.cram
test_B_gourraud	HG00365	HG00365	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00365/HG00365.cram
test_B_gourraud	HG00366	HG00366	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00366/HG00366.cram
test_B_gourraud	HG00367	HG00367	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00367/HG00367.cram
test_B_gourraud	HG00368	HG00368	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00368/HG00368.cram
test_B_gourraud	HG00369	HG00369	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00369/HG00369.cram
test_B_gourraud	HG00371	HG00371	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00371/HG00371.cram
test_B_gourraud	HG00372	HG00372	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00372/HG00372.cram
test_B_gourraud	HG00373	HG00373	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00373/HG00373.cram
test_B_gourraud	HG00375	HG00375	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00375/HG00375.cram
test_B_gourraud	HG00376	HG00376	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00376/HG00376.cram
test_B_gourraud	HG00378	HG00378	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00378/HG00378.cram
test_B_gourraud	HG00379	HG00379	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00379/HG00379.cram
test_B_gourraud	HG00380	HG00380	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00380/HG00380.cram
test_B_gourraud	HG00381	HG00381	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00381/HG00381.cram
test_B_gourraud	HG00382	HG00382	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00382/HG00382.cram
test_B_gourraud	HG00383	HG00383	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00383/HG00383.cram
test_B_gourraud	HG00384	HG00384	FIN	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00384/HG00384.cram
test_B_gourraud	HG00403	SH001	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00403/HG00403.cram
test_B_gourraud	HG00404	SH001	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00404/HG00404.cram
leak_gourraud	HG00406	SH002	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00406/HG00406.cram
leak_gourraud	HG00407	SH002	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00407/HG00407.cram
test_B_gourraud	HG00418	SH006	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988763/HG00418.final.cram
test_B_gourraud	HG00419	SH006	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00419/HG00419.cram
leak_gourraud	HG00421	SH007	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00421/HG00421.cram
leak_gourraud	HG00422	SH007	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00422/HG00422.cram
test_B_gourraud	HG00427	SH009	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988766/HG00427.final.cram
test_B_gourraud	HG00428	SH009	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00428/HG00428.cram
leak_gourraud	HG00436	SH012	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00436/HG00436.cram
leak_gourraud	HG00437	SH012	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00437/HG00437.cram
test_B_gourraud	HG00442	SH014	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00442/HG00442.cram
test_B_gourraud	HG00443	SH014	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00443/HG00443.cram
test_B_gourraud	HG00445	SH015	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00445/HG00445.cram
test_B_gourraud	HG00446	SH015	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00446/HG00446.cram
test_B_gourraud	HG00448	SH016	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00448/HG00448.cram
test_B_gourraud	HG00449	SH016	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00449/HG00449.cram
test_B_gourraud	HG00451	SH017	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00451/HG00451.cram
test_B_gourraud	HG00452	SH017	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00452/HG00452.cram
test_B_gourraud	HG00457	SH019	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00457/HG00457.cram
test_B_gourraud	HG00458	SH019	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00458/HG00458.cram
test_B_gourraud	HG00463	SH021	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00463/HG00463.cram
test_B_gourraud	HG00464	SH021	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00464/HG00464.cram
test_B_gourraud	HG00472	SH024	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00472/HG00472.cram
test_B_gourraud	HG00473	SH024	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00473/HG00473.cram
test_B_gourraud	HG00475	SH025	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00475/HG00475.cram
test_B_gourraud	HG00476	SH025	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00476/HG00476.cram
test_B_gourraud	HG00478	SH026	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00478/HG00478.cram
test_B_gourraud	HG00479	SH026	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00479/HG00479.cram
test_B_gourraud	HG00500	SH028	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00500/HG00500.cram
test_B_gourraud	HG00501	SH028	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988778/HG00501.final.cram
test_B_gourraud	HG00512	SH032	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988780/HG00512.final.cram
test_B_gourraud	HG00513	SH032	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00513/HG00513.cram
test_B_gourraud	HG00524	SH036	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00524/HG00524.cram
test_B_gourraud	HG00525	SH036	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00525/HG00525.cram
test_B_gourraud	HG00530	SH038	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00530/HG00530.cram
test_B_gourraud	HG00531	SH038	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00531/HG00531.cram
test_B_gourraud	HG00533	SH039	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00533/HG00533.cram
test_B_gourraud	HG00534	SH039	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00534/HG00534.cram
test_B_gourraud	HG00536	SH040	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00536/HG00536.cram
test_B_gourraud	HG00537	SH040	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00537/HG00537.cram
leak_gourraud	HG00542	SH042	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00542/HG00542.cram
leak_gourraud	HG00543	SH042	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00543/HG00543.cram
test_B_gourraud	HG00551	PR01	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00551/HG00551.cram
test_B_gourraud	HG00553	PR02	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00553/HG00553.cram
test_B_gourraud	HG00554	PR02	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00554/HG00554.cram
leak_gourraud	HG00556	SH045	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00556/HG00556.cram
leak_gourraud	HG00557	SH045	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00557/HG00557.cram
test_B_gourraud	HG00559	SH046	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00559/HG00559.cram
test_B_gourraud	HG00560	SH046	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00560/HG00560.cram
test_B_gourraud	HG00565	SH048	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00565/HG00565.cram
test_B_gourraud	HG00566	SH048	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00566/HG00566.cram
test_B_gourraud	HG00577	SH052	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988792/HG00577.final.cram
test_B_gourraud	HG00578	SH052	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988793/HG00578.final.cram
test_B_gourraud	HG00580	SH053	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00580/HG00580.cram
test_B_gourraud	HG00581	SH053	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00581/HG00581.cram
test_B_gourraud	HG00583	SH054	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00583/HG00583.cram
test_B_gourraud	HG00584	SH054	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00584/HG00584.cram
test_B_gourraud	HG00589	SH056	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00589/HG00589.cram
test_B_gourraud	HG00590	SH056	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00590/HG00590.cram
test_B_gourraud	HG00592	SH057	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00592/HG00592.cram
test_B_gourraud	HG00593	SH057	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00593/HG00593.cram
leak_gourraud	HG00595	SH058	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00595/HG00595.cram
leak_gourraud	HG00596	SH058	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00596/HG00596.cram
leak_gourraud	HG00607	SH062	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00607/HG00607.cram
leak_gourraud	HG00608	SH062	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00608/HG00608.cram
test_B_gourraud	HG00610	SH063	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00610/HG00610.cram
test_B_gourraud	HG00611	SH063	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00611/HG00611.cram
test_B_gourraud	HG00613	SH064	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00613/HG00613.cram
test_B_gourraud	HG00614	SH064	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00614/HG00614.cram
leak_gourraud	HG00619	SH066	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00619/HG00619.cram
leak_gourraud	HG00620	SH066	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00620/HG00620.cram
test_B_gourraud	HG00625	SH068	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00625/HG00625.cram
test_B_gourraud	HG00626	SH068	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00626/HG00626.cram
test_B_gourraud	HG00628	SH069	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00628/HG00628.cram
test_B_gourraud	HG00629	SH069	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00629/HG00629.cram
test_B_gourraud	HG00634	SH071	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00634/HG00634.cram
test_B_gourraud	HG00635	SH071	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988806/HG00635.final.cram
leak_gourraud	HG00637	PR03	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00637/HG00637.cram
leak_gourraud	HG00638	PR03	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00638/HG00638.cram
leak_gourraud	HG00640	PR04	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00640/HG00640.cram
leak_gourraud	HG00641	PR04	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00641/HG00641.cram
test_B_gourraud	HG00650	SH072	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00650/HG00650.cram
test_B_gourraud	HG00651	SH072	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00651/HG00651.cram
test_B_gourraud	HG00653	SH073	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00653/HG00653.cram
test_B_gourraud	HG00654	SH073	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00654/HG00654.cram
leak_gourraud	HG00656	SH074	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00656/HG00656.cram
leak_gourraud	HG00657	SH074	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00657/HG00657.cram
test_B_gourraud	HG00662	SH076	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00662/HG00662.cram
test_B_gourraud	HG00663	SH076	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00663/HG00663.cram
leak_gourraud	HG00671	SH079	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00671/HG00671.cram
leak_gourraud	HG00672	SH079	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00672/HG00672.cram
test_B_gourraud	HG00683	SH083	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00683/HG00683.cram
test_B_gourraud	HG00684	SH083	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00684/HG00684.cram
test_B_gourraud	HG00689	SH085	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00689/HG00689.cram
test_B_gourraud	HG00690	SH085	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00690/HG00690.cram
test_B_gourraud	HG00692	SH086	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00692/HG00692.cram
test_B_gourraud	HG00693	SH086	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00693/HG00693.cram
test_B_gourraud	HG00698	SH088	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00698/HG00698.cram
test_B_gourraud	HG00699	SH088	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00699/HG00699.cram
test_B_gourraud	HG00701	SH089	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00701/HG00701.cram
test_B_gourraud	HG00702	SH089	CHS	EAS	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988819/HG00702.final.cram
leak_gourraud	HG00704	SH090	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00704/HG00704.cram
leak_gourraud	HG00705	SH090	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00705/HG00705.cram
test_B_gourraud	HG00707	SH091	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00707/HG00707.cram
test_B_gourraud	HG00708	SH091	CHS	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00708/HG00708.cram
leak_gourraud	HG00731	PR05	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00731/HG00731.cram
leak_gourraud	HG00732	PR05	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00732/HG00732.cram
leak_gourraud	HG00734	PR06	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00734/HG00734.cram
leak_gourraud	HG00736	PR07	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00736/HG00736.cram
leak_gourraud	HG00737	PR07	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00737/HG00737.cram
leak_gourraud	HG00739	PR09	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00739/HG00739.cram
leak_gourraud	HG00740	PR09	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG00740/HG00740.cram
leak_gourraud	HG01047	PR06	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01047/HG01047.cram
test_B_gourraud	HG01048	PR08	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01048/HG01048.cram
test_B_gourraud	HG01049	PR08	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01049/HG01049.cram
test_B_gourraud	HG01051	PR11	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01051/HG01051.cram
test_B_gourraud	HG01052	PR11	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01052/HG01052.cram
test_B_gourraud	HG01054	PR12	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01054/HG01054.cram
